city_id,city_name,line_id,line_name,line_hex_color,station_id,station_name,lat,lng,order
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.116,Prazhskaya,55.610962,37.602386,21
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.147,"Ulitsa Akademika Yangelya",55.596753,37.601498,22
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.10,Annino,55.583477,37.596999,23
1,Moscow,9,Serpukhovsko-Timiryazevskaya,ADACAC,9.170,"Bul'var Dmitriya Donskogo",55.568201,37.576856,24
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.111,Planernaya,55.859676,37.436808,0
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.138,Skhodnenskaya,55.84926,37.44076,1
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.145,Tushinskaya,55.825479,37.437024,2
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.507,Spartak,55.8182,37.4352,3
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.160,Schukinskaya,55.8094,37.463241,4
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.95,"Oktyabr'skoye Pole",55.793581,37.493317,5
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.114,Polezhaevskaya,55.777201,37.517895,6
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.18,Begovaya,55.773505,37.545518,7
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.146,"Ulitsa 1905 Goda",55.763944,37.562271,8
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.16,Barrikadnaya,55.760793,37.581242,9
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.124,Pushkinskaya,55.765607,37.604356,10
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.67,"Kuznetskiy Most",55.761498,37.624423,11
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.51,Kitay-gorod,55.75436,37.633877,12
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.77,Taganskaya,55.739502,37.653605,13
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.62,Proletarskaya,55.731546,37.666917,14
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.31,"Volgogradskiy Prospekt",55.725546,37.685197,15
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.139,Textilschiki,55.709211,37.732117,16
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.68,Kuzminki,55.705493,37.763295,17
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.127,"Ryazanskiy Prospekt",55.716139,37.792694,18
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.33,Vykhino,55.715983,37.816788,19
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.464,"Lermontovsky Prospekt ",55.702036,37.851044,20
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.465,Zhulebino,55.684722,37.855833,21
1,Moscow,7,Tagansko-Krasnopresnenskaya,943E90,7.508,Kotelniki,55.6743,37.8582,22
1,Moscow,5,"Kol'tsevaya",915133,5.82,Novoslobodskaya,55.779606,37.601252,0
1,Moscow,5,"Kol'tsevaya",915133,5.119,"Prospekt Mira",55.779584,37.633646,1
1,Moscow,5,"Kol'tsevaya",915133,5.55,Komsomolskaya,55.775672,37.654772,2
1,Moscow,5,"Kol'tsevaya",915133,5.71,Kurskaya,55.758631,37.661059,3
1,Moscow,5,"Kol'tsevaya",915133,5.76,Taganskaya,55.742396,37.653334,4
